2002,全日本軽量級選手権,1,男子ダブルスカル,予選A組,05/31 09:00,1,小松RC,01:36.46,03:17.31,05:01.40,06:45.04,4,->Semi-Final
2002,全日本軽量級選手権,1,男子ダブルスカル,予選A組,05/31 09:00,2,鹿屋体育大学,01:38.83,03:27.04,05:14.20,07:02.19,3,""
2002,全日本軽量級選手権,1,男子ダブルスカル,予選A組,05/31 09:00,3,富山国際大学,01:42.09,03:28.07,05:16.24,07:05.81,5,""
2002,全日本軽量級選手権,1,男子ダブルスカル,予選A組,05/31 09:00,4,東京医科歯科大学,01:44.12,03:32.96,05:22.34,07:12.00,2,""
2002,全日本軽量級選手権,1,男子ダブルスカル,予選A組,05/31 09:00,0,日田高校,"","","","",1,棄権
2002,全日本軽量級選手権,1,男子ダブルスカル,予選A組,05/31 09:00,0,"","","","","",6,""
2002,全日本軽量級選手権,2,男子ダブルスカル,予選B組,05/31 09:10,1,香港,01:39.13,03:23.14,05:07.57,06:49.56,5,->Semi-Final
2002,全日本軽量級選手権,2,男子ダブルスカル,予選B組,05/31 09:10,2,日本体育大学,01:36.97,03:21.07,05:06.16,06:49.94,2,""
2002,全日本軽量級選手権,2,男子ダブルスカル,予選B組,05/31 09:10,3,法政大学,01:39.50,03:25.37,05:13.22,07:02.78,4,""
2002,全日本軽量級選手権,2,男子ダブルスカル,予選B組,05/31 09:10,4,松山大学,01:41.72,03:30.08,05:16.74,07:04.94,1,""
2002,全日本軽量級選手権,2,男子ダブルスカル,予選B組,05/31 09:10,5,東京外国語大学,01:44.12,03:31.38,05:34.60,07:32.84,3,""
2002,全日本軽量級選手権,2,男子ダブルスカル,予選B組,05/31 09:10,0,"","","","","",6,""
2002,全日本軽量級選手権,3,男子ダブルスカル,予選C組,05/31 09:20,1,瀬田漕艇C,01:39.20,03:25.41,05:11.16,06:55.74,5,->Semi-Final
2002,全日本軽量級選手権,3,男子ダブルスカル,予選C組,05/31 09:20,2,早稲田大学,01:41.12,03:30.76,05:18.77,07:07.79,2,""
2002,全日本軽量級選手権,3,男子ダブルスカル,予選C組,05/31 09:20,3,東京大学,01:43.46,03:36.62,05:26.79,07:17.45,1,""
2002,全日本軽量級選手権,3,男子ダブルスカル,予選C組,05/31 09:20,4,学習院大学,01:44.27,03:35.76,05:27.39,07:19.62,3,""
2002,全日本軽量級選手権,3,男子ダブルスカル,予選C組,05/31 09:20,5,兵庫大学,01:44.68,03:37.44,05:28.94,07:21.44,4,""
2002,全日本軽量級選手権,3,男子ダブルスカル,予選C組,05/31 09:20,0,"","","","","",6,""
2002,全日本軽量級選手権,4,男子ダブルスカル,予選D組,05/31 09:30,1,岐阜経済大学,01:41.52,03:30.56,05:20.78,07:11.19,2,->Semi-Final
2002,全日本軽量級選手権,4,男子ダブルスカル,予選D組,05/31 09:30,2,日本医科大学,01:45.95,03:37.18,05:29.55,07:21.85,4,""
2002,全日本軽量級選手権,4,男子ダブルスカル,予選D組,05/31 09:30,3,防衛大学校,01:48.15,03:40.62,05:34.84,07:25.81,5,""
2002,全日本軽量級選手権,4,男子ダブルスカル,予選D組,05/31 09:30,4,一橋大学,01:46.02,03:38.46,05:34.51,07:31.30,3,""
2002,全日本軽量級選手権,4,男子ダブルスカル,予選D組,05/31 09:30,0,"","","","","",1,""
2002,全日本軽量級選手権,4,男子ダブルスカル,予選D組,05/31 09:30,0,"","","","","",6,""
2002,全日本軽量級選手権,5,男子ダブルスカル,予選E組,05/31 09:40,1,関西電力美浜RC,01:37.18,03:24.04,05:12.74,07:02.58,2,->Semi-Final
2002,全日本軽量級選手権,5,男子ダブルスカル,予選E組,05/31 09:40,2,慶應義塾大学,01:40.57,03:31.68,05:23.14,07:15.80,3,""
2002,全日本軽量級選手権,5,男子ダブルスカル,予選E組,05/31 09:40,3,本田技研鈴鹿,01:42.73,03:33.90,05:26.74,07:17.84,5,""
2002,全日本軽量級選手権,5,男子ダブルスカル,予選E組,05/31 09:40,4,千葉大学,01:43.54,03:37.56,05:35.04,07:29.06,4,""
2002,全日本軽量級選手権,5,男子ダブルスカル,予選E組,05/31 09:40,0,"","","","","",1,""
2002,全日本軽量級選手権,5,男子ダブルスカル,予選E組,05/31 09:40,0,"","","","","",6,""
