2015,全日本軽量級選手権,7,女子シングルスカル,予選C組,05/22 09:00,1,早稲田大学,02:03.67,04:12.50,06:23.30,08:30.71,2,→Semi-Final,
2015,全日本軽量級選手権,7,女子シングルスカル,予選C組,05/22 09:00,2,中央大学C,02:08.67,04:18.00,06:26.55,08:35.22,5,,
2015,全日本軽量級選手権,7,女子シングルスカル,予選C組,05/22 09:00,3,岐阜経済大学B,02:08.96,04:22.07,06:31.79,08:40.82,4,,
2015,全日本軽量級選手権,7,女子シングルスカル,予選C組,05/22 09:00,4,東京大学,02:07.50,04:17.69,06:29.65,08:41.67,3,,
2015,全日本軽量級選手権,7,女子シングルスカル,予選C組,05/22 09:00,5,日本体育大学A,02:09.94,04:23.64,06:35.07,08:48.44,1,,
2015,全日本軽量級選手権,7,女子シングルスカル,予選C組,05/22 09:00,0,慶應義塾大学,,,,,6,棄権,
2015,全日本軽量級選手権,8,女子シングルスカル,予選D組,05/22 09:10,1,明治安田生命B,02:02.45,04:09.81,06:17.28,08:25.16,1,→Semi-Final,
2015,全日本軽量級選手権,8,女子シングルスカル,予選D組,05/22 09:10,2,仙台大学,02:02.93,04:10.90,06:19.83,08:26.84,5,,
2015,全日本軽量級選手権,8,女子シングルスカル,予選D組,05/22 09:10,3,日本体育大学C,02:04.10,04:13.93,06:24.52,08:31.70,2,,
2015,全日本軽量級選手権,8,女子シングルスカル,予選D組,05/22 09:10,4,同志社大学,02:04.93,04:15.80,06:27.31,08:35.05,3,,
2015,全日本軽量級選手権,8,女子シングルスカル,予選D組,05/22 09:10,5,成蹊大学,02:08.93,04:22.67,06:34.54,08:44.86,4,,
2015,全日本軽量級選手権,8,女子シングルスカル,予選D組,05/22 09:10,0,,,,,,6,,
2015,全日本軽量級選手権,9,女子シングルスカル,予選E組,05/22 09:20,1,今治造船,02:05.48,04:15.76,06:23.62,08:33.85,3,→Semi-Final,
2015,全日本軽量級選手権,9,女子シングルスカル,予選E組,05/22 09:20,2,立教大学A,02:09.54,04:21.00,06:31.59,08:45.29,5,,
2015,全日本軽量級選手権,9,女子シングルスカル,予選E組,05/22 09:20,3,東京経済大学B,02:09.84,04:24.47,06:36.14,08:53.14,2,,
2015,全日本軽量級選手権,9,女子シングルスカル,予選E組,05/22 09:20,4,龍谷大学,02:12.17,04:28.99,06:43.07,08:59.93,4,,
2015,全日本軽量級選手権,9,女子シングルスカル,予選E組,05/22 09:20,5,茨城大学B,02:09.30,04:27.82,06:43.30,09:02.70,1,,
2015,全日本軽量級選手権,9,女子シングルスカル,予選E組,05/22 09:20,0,,,,,,6,,
2015,全日本軽量級選手権,10,女子シングルスカル,予選F組,05/22 09:30,1,大垣共立銀行,02:13.99,04:26.34,06:37.27,08:47.61,3,→Semi-Final,
2015,全日本軽量級選手権,10,女子シングルスカル,予選F組,05/22 09:30,2,茨城大学A,02:12.98,04:21.93,06:35.30,08:53.23,5,,
2015,全日本軽量級選手権,10,女子シングルスカル,予選F組,05/22 09:30,3,日本体育大学B,02:19.45,04:32.96,06:46.32,09:01.35,4,,
2015,全日本軽量級選手権,10,女子シングルスカル,予選F組,05/22 09:30,4,東北大学,02:24.19,04:38.19,06:51.94,09:06.01,2,,
2015,全日本軽量級選手権,10,女子シングルスカル,予選F組,05/22 09:30,5,共立女子大学,02:28.48,04:44.30,06:57.53,09:11.84,1,,
2015,全日本軽量級選手権,10,女子シングルスカル,予選F組,05/22 09:30,0,,,,,,6,,
2015,全日本軽量級選手権,11,女子シングルスカル,予選G組,05/22 09:40,1,デンソー,02:02.14,04:07.51,06:13.04,08:23.02,4,→Semi-Final,
2015,全日本軽量級選手権,11,女子シングルスカル,予選G組,05/22 09:40,2,和歌山RC,02:07.05,04:15.24,06:22.28,08:30.51,2,,
2015,全日本軽量級選手権,11,女子シングルスカル,予選G組,05/22 09:40,3,中央大学A,02:09.55,04:19.09,06:26.49,08:33.58,3,,
2015,全日本軽量級選手権,11,女子シングルスカル,予選G組,05/22 09:40,4,立教大学B,02:07.86,04:16.81,06:25.98,08:38.24,5,,
2015,全日本軽量級選手権,11,女子シングルスカル,予選G組,05/22 09:40,5,北海道大学,02:16.57,04:35.39,06:52.37,09:12.67,1,,
2015,全日本軽量級選手権,11,女子シングルスカル,予選G組,05/22 09:40,0,,,,,,6,,
2015,全日本軽量級選手権,12,女子シングルスカル,予選H組,05/22 09:50,1,関西アーバン銀行,02:07.42,04:13.37,06:20.75,08:32.01,2,→Semi-Final,
2015,全日本軽量級選手権,12,女子シングルスカル,予選H組,05/22 09:50,2,中部電力A,02:07.65,04:14.73,06:23.85,08:36.40,4,,
2015,全日本軽量級選手権,12,女子シングルスカル,予選H組,05/22 09:50,3,東京経済大学A,02:14.26,04:21.15,06:31.69,08:46.26,3,,
2015,全日本軽量級選手権,12,女子シングルスカル,予選H組,05/22 09:50,4,富山国際大学,02:11.16,04:25.22,06:46.94,09:12.44,1,,
