2004,全日本選手権,1,男子シングルスカル,予選A組,06/03 08:30,1,バスターズクルー,01:48.98,03:47.34,05:47.25,07:44.06,4,->Semi-Final
2004,全日本選手権,1,男子シングルスカル,予選A組,06/03 08:30,2,立命館大学,01:50.67,03:51.36,05:51.66,07:48.75,1,""
2004,全日本選手権,1,男子シングルスカル,予選A組,06/03 08:30,3,松山大学,01:51.40,03:52.91,05:53.46,07:49.40,2,""
2004,全日本選手権,1,男子シングルスカル,予選A組,06/03 08:30,4,ゲキサルRC,01:52.32,03:53.95,05:55.74,07:56.14,5,""
2004,全日本選手権,1,男子シングルスカル,予選A組,06/03 08:30,5,栃ノ葉クラブ,01:53.22,03:57.91,06:04.14,08:06.30,3,""
2004,全日本選手権,1,男子シングルスカル,予選A組,06/03 08:30,0,"","","","","",6,""
2004,全日本選手権,2,男子シングルスカル,予選B組,06/03 08:40,1,富山国際大学,01:51.84,03:49.66,05:45.88,07:39.39,2,->Semi-Final
2004,全日本選手権,2,男子シングルスカル,予選B組,06/03 08:40,2,早稲田大学,01:49.14,03:43.77,05:42.10,07:44.48,1,""
2004,全日本選手権,2,男子シングルスカル,予選B組,06/03 08:40,3,弘前大学,01:48.34,03:46.50,05:51.10,07:56.26,3,""
2004,全日本選手権,2,男子シングルスカル,予選B組,06/03 08:40,4,岐阜経済大学,01:52.52,03:51.07,05:54.25,07:58.63,5,""
2004,全日本選手権,2,男子シングルスカル,予選B組,06/03 08:40,5,警視庁ボートクラブ,01:58.34,04:02.04,06:08.79,08:17.53,4,""
2004,全日本選手権,2,男子シングルスカル,予選B組,06/03 08:40,0,"","","","","",6,""
2004,全日本選手権,3,男子シングルスカル,予選C組,06/03 08:50,1,東京海洋大学,01:51.64,03:50.91,05:50.46,07:44.58,5,->Semi-Final
2004,全日本選手権,3,男子シングルスカル,予選C組,06/03 08:50,2,筑波大学,01:52.01,03:50.58,05:50.32,07:46.32,3,""
2004,全日本選手権,3,男子シングルスカル,予選C組,06/03 08:50,3,一橋大学,01:56.21,03:55.57,05:57.59,07:56.12,4,""
2004,全日本選手権,3,男子シングルスカル,予選C組,06/03 08:50,4,中部電力,01:56.55,03:57.41,06:00.04,08:03.40,1,""
2004,全日本選手権,3,男子シングルスカル,予選C組,06/03 08:50,5,東北大学,02:02.14,04:06.14,06:10.66,08:13.50,2,""
2004,全日本選手権,3,男子シングルスカル,予選C組,06/03 08:50,0,"","","","","",6,""
2004,全日本選手権,4,男子シングルスカル,予選D組,06/03 09:00,1,日本大学,01:49.61,03:45.88,05:43.35,07:38.64,2,->Semi-Final
2004,全日本選手権,4,男子シングルスカル,予選D組,06/03 09:00,2,神戸大学,01:44.55,03:42.80,05:44.99,07:43.92,4,""
2004,全日本選手権,4,男子シングルスカル,予選D組,06/03 09:00,3,テルテルボートクラブ,01:52.44,03:51.44,05:51.75,07:48.95,1,""
2004,全日本選手権,4,男子シングルスカル,予選D組,06/03 09:00,4,大阪市立大学,01:52.08,03:51.00,05:51.24,07:49.78,3,""
2004,全日本選手権,4,男子シングルスカル,予選D組,06/03 09:00,0,大沢野工業高校,"","","","",5,棄権
2004,全日本選手権,4,男子シングルスカル,予選D組,06/03 09:00,0,"","","","","",6,""
2004,全日本選手権,5,男子シングルスカル,予選E組,06/03 09:10,1,明治大学,01:49.41,03:46.31,05:47.36,07:43.90,3,->Semi-Final
2004,全日本選手権,5,男子シングルスカル,予選E組,06/03 09:10,2,札幌RC,01:52.48,03:51.56,05:51.50,07:45.54,4,""
2004,全日本選手権,5,男子シングルスカル,予選E組,06/03 09:10,3,中央大学,01:50.96,03:49.84,05:51.80,07:48.30,1,""
2004,全日本選手権,5,男子シングルスカル,予選E組,06/03 09:10,4,RC長崎,01:52.28,03:52.54,05:57.08,08:03.62,5,""
2004,全日本選手権,5,男子シングルスカル,予選E組,06/03 09:10,0,江戸川大学,"","","","",2,棄権
2004,全日本選手権,5,男子シングルスカル,予選E組,06/03 09:10,0,"","","","","",6,""
2004,全日本選手権,6,男子シングルスカル,予選F組,06/03 09:20,1,東レ滋賀,01:49.72,03:43.28,05:40.68,07:36.91,2,->Semi-Final
2004,全日本選手権,6,男子シングルスカル,予選F組,06/03 09:20,2,京都大学,01:51.44,03:47.66,05:47.84,07:48.76,4,""
2004,全日本選手権,6,男子シングルスカル,予選F組,06/03 09:20,3,三菱BC,01:58.84,04:03.08,06:12.29,08:22.66,5,""
2004,全日本選手権,6,男子シングルスカル,予選F組,06/03 09:20,4,東京医科歯科大学,02:01.96,04:09.65,06:22.01,08:35.06,3,""
2004,全日本選手権,6,男子シングルスカル,予選F組,06/03 09:20,5,早稲田大学理工学部,02:03.94,04:18.40,06:45.16,09:09.53,1,""
2004,全日本選手権,6,男子シングルスカル,予選F組,06/03 09:20,0,"","","","","",6,""
2004,全日本選手権,7,男子シングルスカル,予選G組,06/03 09:30,1,三洋電機滋賀,01:45.55,03:38.41,05:32.06,07:32.05,5,->Semi-Final
2004,全日本選手権,7,男子シングルスカル,予選G組,06/03 09:30,2,名古屋工業大学,01:46.62,03:39.24,05:33.75,07:34.14,2,""
2004,全日本選手権,7,男子シングルスカル,予選G組,06/03 09:30,3,日本体育大学,01:47.36,03:48.91,05:53.92,08:00.81,1,""
2004,全日本選手権,7,男子シングルスカル,予選G組,06/03 09:30,4,東海大学,01:52.44,03:55.34,06:00.56,08:06.41,3,""
2004,全日本選手権,7,男子シングルスカル,予選G組,06/03 09:30,5,鹿屋体育大学,01:53.75,03:56.86,06:02.26,08:08.11,4,""
2004,全日本選手権,7,男子シングルスカル,予選G組,06/03 09:30,0,"","","","","",6,""
2004,全日本選手権,8,男子シングルスカル,予選H組,06/03 09:40,1,全諏訪,01:50.85,03:46.16,05:43.97,07:43.13,4,->Semi-Final
2004,全日本選手権,8,男子シングルスカル,予選H組,06/03 09:40,2,品川白煉瓦,01:54.09,03:53.15,05:56.46,08:02.22,1,""
